Scenario_ID,Variant_ID,Browser,Device,Network_Speed,Rating_Range,Review_Count,User_Type
TS-022,V00667,Safari,Desktop,High,Low_Rated,Few_Reviews,Buyer
TS-022,V00668,Safari,Desktop,Medium,Low_Rated,Few_Reviews,Buyer
TS-022,V00669,Safari,Desktop,Low,Low_Rated,Few_Reviews,Buyer
TS-022,V00670,Safari,Mobile,High,Low_Rated,Few_Reviews,Buyer
TS-022,V00671,Safari,Mobile,Medium,Low_Rated,Few_Reviews,Buyer
TS-022,V00672,Safari,Mobile,Low,Low_Rated,Few_Reviews,Buyer
TS-022,V00673,Safari,Tablet,High,Low_Rated,Few_Reviews,Buyer
TS-022,V00674,Safari,Tablet,Medium,Low_Rated,Few_Reviews,Buyer
TS-022,V00675,Safari,Tablet,Low,Low_Rated,Few_Reviews,Buyer
TS-022,V00676,Edge,Desktop,High,Low_Rated,Few_Reviews,Buyer
TS-022,V00677,Edge,Desktop,Medium,Low_Rated,Few_Reviews,Buyer
TS-022,V00678,Edge,Desktop,Low,Low_Rated,Few_Reviews,Buyer
TS-022,V00679,Edge,Mobile,High,Low_Rated,Few_Reviews,Buyer
TS-022,V00680,Edge,Mobile,Medium,Low_Rated,Few_Reviews,Buyer
TS-022,V00681,Edge,Mobile,Low,Low_Rated,Few_Reviews,Buyer
TS-022,V00682,Edge,Tablet,High,Low_Rated,Few_Reviews,Buyer
TS-022,V00683,Edge,Tablet,Medium,Low_Rated,Few_Reviews,Buyer
TS-022,V00684,Edge,Tablet,Low,Low_Rated,Few_Reviews,Buyer
TS-022,V00685,Chrome,Desktop,High,Mixed_Ratings,Few_Reviews,Buyer
TS-022,V00686,Chrome,Desktop,Medium,Mixed_Ratings,Few_Reviews,Buyer
TS-022,V00687,Chrome,Desktop,Low,Mixed_Ratings,Few_Reviews,Buyer
TS-022,V00688,Chrome,Mobile,High,Mixed_Ratings,Few_Reviews,Buyer
TS-022,V00689,Chrome,Mobile,Medium,Mixed_Ratings,Few_Reviews,Buyer
TS-022,V00690,Chrome,Mobile,Low,Mixed_Ratings,Few_Reviews,Buyer
TS-022,V00691,Chrome,Tablet,High,Mixed_Ratings,Few_Reviews,Buyer
TS-022,V00692,Chrome,Tablet,Medium,Mixed_Ratings,Few_Reviews,Buyer
TS-022,V00693,Chrome,Tablet,Low,Mixed_Ratings,Few_Reviews,Buyer
TS-022,V00694,Firefox,Desktop,High,Mixed_Ratings,Few_Reviews,Buyer
TS-022,V00695,Firefox,Desktop,Medium,Mixed_Ratings,Few_Reviews,Buyer
TS-022,V00696,Firefox,Desktop,Low,Mixed_Ratings,Few_Reviews,Buyer
TS-022,V00697,Firefox,Mobile,High,Mixed_Ratings,Few_Reviews,Buyer
TS-022,V00698,Firefox,Mobile,Medium,Mixed_Ratings,Few_Reviews,Buyer
TS-022,V00699,Firefox,Mobile,Low,Mixed_Ratings,Few_Reviews,Buyer
TS-022,V00700,Firefox,Tablet,High,Mixed_Ratings,Few_Reviews,Buyer
TS-022,V00701,Firefox,Tablet,Medium,Mixed_Ratings,Few_Reviews,Buyer
TS-022,V00702,Firefox,Tablet,Low,Mixed_Ratings,Few_Reviews,Buyer
TS-022,V00703,Safari,Desktop,High,Mixed_Ratings,Few_Reviews,Buyer
TS-022,V00704,Safari,Desktop,Medium,Mixed_Ratings,Few_Reviews,Buyer
TS-022,V00705,Safari,Desktop,Low,Mixed_Ratings,Few_Reviews,Buyer
TS-022,V00706,Safari,Mobile,High,Mixed_Ratings,Few_Reviews,Buyer
TS-022,V00707,Safari,Mobile,Medium,Mixed_Ratings,Few_Reviews,Buyer
TS-022,V00708,Safari,Mobile,Low,Mixed_Ratings,Few_Reviews,Buyer
TS-022,V00709,Safari,Tablet,High,Mixed_Ratings,Few_Reviews,Buyer
TS-022,V00710,Safari,Tablet,Medium,Mixed_Ratings,Few_Reviews,Buyer
TS-022,V00711,Safari,Tablet,Low,Mixed_Ratings,Few_Reviews,Buyer
TS-022,V00712,Edge,Desktop,High,Mixed_Ratings,Few_Reviews,Buyer
TS-022,V00713,Edge,Desktop,Medium,Mixed_Ratings,Few_Reviews,Buyer
TS-022,V00714,Edge,Desktop,Low,Mixed_Ratings,Few_Reviews,Buyer
TS-022,V00715,Edge,Mobile,High,Mixed_Ratings,Few_Reviews,Buyer
TS-022,V00716,Edge,Mobile,Medium,Mixed_Ratings,Few_Reviews,Buyer
TS-022,V00717,Edge,Mobile,Low,Mixed_Ratings,Few_Reviews,Buyer
TS-022,V00718,Edge,Tablet,High,Mixed_Ratings,Few_Reviews,Buyer
TS-022,V00719,Edge,Tablet,Medium,Mixed_Ratings,Few_Reviews,Buyer
TS-022,V00720,Edge,Tablet,Low,Mixed_Ratings,Few_Reviews,Buyer
TS-022,V00721,Chrome,Desktop,High,High_Rated,Many_Reviews,Buyer
TS-022,V00722,Chrome,Desktop,Medium,High_Rated,Many_Reviews,Buyer
TS-022,V00723,Chrome,Desktop,Low,High_Rated,Many_Reviews,Buyer
TS-022,V00724,Chrome,Mobile,High,High_Rated,Many_Reviews,Buyer
TS-022,V00725,Chrome,Mobile,Medium,High_Rated,Many_Reviews,Buyer
TS-022,V00726,Chrome,Mobile,Low,High_Rated,Many_Reviews,Buyer
TS-022,V00727,Chrome,Tablet,High,High_Rated,Many_Reviews,Buyer
TS-022,V00728,Chrome,Tablet,Medium,High_Rated,Many_Reviews,Buyer
TS-022,V00729,Chrome,Tablet,Low,High_Rated,Many_Reviews,Buyer
TS-022,V00730,Firefox,Desktop,High,High_Rated,Many_Reviews,Buyer
TS-022,V00731,Firefox,Desktop,Medium,High_Rated,Many_Reviews,Buyer
TS-022,V00732,Firefox,Desktop,Low,High_Rated,Many_Reviews,Buyer
TS-022,V00733,Firefox,Mobile,High,High_Rated,Many_Reviews,Buyer
TS-022,V00734,Firefox,Mobile,Medium,High_Rated,Many_Reviews,Buyer
TS-022,V00735,Firefox,Mobile,Low,High_Rated,Many_Reviews,Buyer
TS-022,V00736,Firefox,Tablet,High,High_Rated,Many_Reviews,Buyer
TS-022,V00737,Firefox,Tablet,Medium,High_Rated,Many_Reviews,Buyer
TS-022,V00738,Firefox,Tablet,Low,High_Rated,Many_Reviews,Buyer
TS-022,V00739,Safari,Desktop,High,High_Rated,Many_Reviews,Buyer
TS-022,V00740,Safari,Desktop,Medium,High_Rated,Many_Reviews,Buyer
TS-022,V00741,Safari,Desktop,Low,High_Rated,Many_Reviews,Buyer
TS-022,V00742,Safari,Mobile,High,High_Rated,Many_Reviews,Buyer
TS-022,V00743,Safari,Mobile,Medium,High_Rated,Many_Reviews,Buyer
TS-022,V00744,Safari,Mobile,Low,High_Rated,Many_Reviews,Buyer
TS-022,V00745,Safari,Tablet,High,High_Rated,Many_Reviews,Buyer
TS-022,V00746,Safari,Tablet,Medium,High_Rated,Many_Reviews,Buyer
TS-022,V00747,Safari,Tablet,Low,High_Rated,Many_Reviews,Buyer
TS-022,V00748,Edge,Desktop,High,High_Rated,Many_Reviews,Buyer
TS-022,V00749,Edge,Desktop,Medium,High_Rated,Many_Reviews,Buyer
TS-022,V00750,Edge,Desktop,Low,High_Rated,Many_Reviews,Buyer
TS-022,V00751,Edge,Mobile,High,High_Rated,Many_Reviews,Buyer
TS-022,V00752,Edge,Mobile,Medium,High_Rated,Many_Reviews,Buyer
TS-022,V00753,Edge,Mobile,Low,High_Rated,Many_Reviews,Buyer
TS-022,V00754,Edge,Tablet,High,High_Rated,Many_Reviews,Buyer
TS-022,V00755,Edge,Tablet,Medium,High_Rated,Many_Reviews,Buyer
TS-022,V00756,Edge,Tablet,Low,High_Rated,Many_Reviews,Buyer
TS-022,V00757,Chrome,Desktop,High,Medium_Rated,Many_Reviews,Buyer
TS-022,V00758,Chrome,Desktop,Medium,Medium_Rated,Many_Reviews,Buyer
TS-022,V00759,Chrome,Desktop,Low,Medium_Rated,Many_Reviews,Buyer
TS-022,V00760,Chrome,Mobile,High,Medium_Rated,Many_Reviews,Buyer
TS-022,V00761,Chrome,Mobile,Medium,Medium_Rated,Many_Reviews,Buyer
TS-022,V00762,Chrome,Mobile,Low,Medium_Rated,Many_Reviews,Buyer
TS-022,V00763,Chrome,Tablet,High,Medium_Rated,Many_Reviews,Buyer
TS-022,V00764,Chrome,Tablet,Medium,Medium_Rated,Many_Reviews,Buyer
TS-022,V00765,Chrome,Tablet,Low,Medium_Rated,Many_Reviews,Buyer
TS-022,V00766,Firefox,Desktop,High,Medium_Rated,Many_Reviews,Buyer
TS-022,V00767,Firefox,Desktop,Medium,Medium_Rated,Many_Reviews,Buyer
TS-022,V00768,Firefox,Desktop,Low,Medium_Rated,Many_Reviews,Buyer
TS-022,V00769,Firefox,Mobile,High,Medium_Rated,Many_Reviews,Buyer
TS-022,V00770,Firefox,Mobile,Medium,Medium_Rated,Many_Reviews,Buyer
TS-022,V00771,Firefox,Mobile,Low,Medium_Rated,Many_Reviews,Buyer
TS-022,V00772,Firefox,Tablet,High,Medium_Rated,Many_Reviews,Buyer
TS-022,V00773,Firefox,Tablet,Medium,Medium_Rated,Many_Reviews,Buyer
TS-022,V00774,Firefox,Tablet,Low,Medium_Rated,Many_Reviews,Buyer
TS-022,V00775,Safari,Desktop,High,Medium_Rated,Many_Reviews,Buyer
TS-022,V00776,Safari,Desktop,Medium,Medium_Rated,Many_Reviews,Buyer
TS-022,V00777,Safari,Desktop,Low,Medium_Rated,Many_Reviews,Buyer
TS-022,V00778,Safari,Mobile,High,Medium_Rated,Many_Reviews,Buyer
TS-022,V00779,Safari,Mobile,Medium,Medium_Rated,Many_Reviews,Buyer
TS-022,V00780,Safari,Mobile,Low,Medium_Rated,Many_Reviews,Buyer
TS-022,V00781,Safari,Tablet,High,Medium_Rated,Many_Reviews,Buyer
TS-022,V00782,Safari,Tablet,Medium,Medium_Rated,Many_Reviews,Buyer
TS-022,V00783,Safari,Tablet,Low,Medium_Rated,Many_Reviews,Buyer
TS-022,V00784,Edge,Desktop,High,Medium_Rated,Many_Reviews,Buyer
TS-022,V00785,Edge,Desktop,Medium,Medium_Rated,Many_Reviews,Buyer
TS-022,V00786,Edge,Desktop,Low,Medium_Rated,Many_Reviews,Buyer
TS-022,V00787,Edge,Mobile,High,Medium_Rated,Many_Reviews,Buyer
TS-022,V00788,Edge,Mobile,Medium,Medium_Rated,Many_Reviews,Buyer
TS-022,V00789,Edge,Mobile,Low,Medium_Rated,Many_Reviews,Buyer
TS-022,V00790,Edge,Tablet,High,Medium_Rated,Many_Reviews,Buyer
TS-022,V00791,Edge,Tablet,Medium,Medium_Rated,Many_Reviews,Buyer
TS-022,V00792,Edge,Tablet,Low,Medium_Rated,Many_Reviews,Buyer
TS-022,V00793,Chrome,Desktop,High,Low_Rated,Many_Reviews,Buyer
TS-022,V00794,Chrome,Desktop,Medium,Low_Rated,Many_Reviews,Buyer
TS-022,V00795,Chrome,Desktop,Low,Low_Rated,Many_Reviews,Buyer
TS-022,V00796,Chrome,Mobile,High,Low_Rated,Many_Reviews,Buyer
TS-022,V00797,Chrome,Mobile,Medium,Low_Rated,Many_Reviews,Buyer
TS-022,V00798,Chrome,Mobile,Low,Low_Rated,Many_Reviews,Buyer
TS-022,V00799,Chrome,Tablet,High,Low_Rated,Many_Reviews,Buyer
TS-022,V00800,Chrome,Tablet,Medium,Low_Rated,Many_Reviews,Buyer
TS-022,V00801,Chrome,Tablet,Low,Low_Rated,Many_Reviews,Buyer
TS-022,V00802,Firefox,Desktop,High,Low_Rated,Many_Reviews,Buyer
TS-022,V00803,Firefox,Desktop,Medium,Low_Rated,Many_Reviews,Buyer
TS-022,V00804,Firefox,Desktop,Low,Low_Rated,Many_Reviews,Buyer
TS-022,V00805,Firefox,Mobile,High,Low_Rated,Many_Reviews,Buyer
TS-022,V00806,Firefox,Mobile,Medium,Low_Rated,Many_Reviews,Buyer
TS-022,V00807,Firefox,Mobile,Low,Low_Rated,Many_Reviews,Buyer
TS-022,V00808,Firefox,Tablet,High,Low_Rated,Many_Reviews,Buyer
TS-022,V00809,Firefox,Tablet,Medium,Low_Rated,Many_Reviews,Buyer
TS-022,V00810,Firefox,Tablet,Low,Low_Rated,Many_Reviews,Buyer
TS-022,V00811,Safari,Desktop,High,Low_Rated,Many_Reviews,Buyer
TS-022,V00812,Safari,Desktop,Medium,Low_Rated,Many_Reviews,Buyer
TS-022,V00813,Safari,Desktop,Low,Low_Rated,Many_Reviews,Buyer
TS-022,V00814,Safari,Mobile,High,Low_Rated,Many_Reviews,Buyer
TS-022,V00815,Safari,Mobile,Medium,Low_Rated,Many_Reviews,Buyer
TS-022,V00816,Safari,Mobile,Low,Low_Rated,Many_Reviews,Buyer
TS-022,V00817,Safari,Tablet,High,Low_Rated,Many_Reviews,Buyer
TS-022,V00818,Safari,Tablet,Medium,Low_Rated,Many_Reviews,Buyer
TS-022,V00819,Safari,Tablet,Low,Low_Rated,Many_Reviews,Buyer
TS-022,V00820,Edge,Desktop,High,Low_Rated,Many_Reviews,Buyer
TS-022,V00821,Edge,Desktop,Medium,Low_Rated,Many_Reviews,Buyer
TS-022,V00822,Edge,Desktop,Low,Low_Rated,Many_Reviews,Buyer
TS-022,V00823,Edge,Mobile,High,Low_Rated,Many_Reviews,Buyer
TS-022,V00824,Edge,Mobile,Medium,Low_Rated,Many_Reviews,Buyer
TS-022,V00825,Edge,Mobile,Low,Low_Rated,Many_Reviews,Buyer
TS-022,V00826,Edge,Tablet,High,Low_Rated,Many_Reviews,Buyer
TS-022,V00827,Edge,Tablet,Medium,Low_Rated,Many_Reviews,Buyer
TS-022,V00828,Edge,Tablet,Low,Low_Rated,Many_Reviews,Buyer
TS-022,V00829,Chrome,Desktop,High,Mixed_Ratings,Many_Reviews,Buyer
TS-022,V00830,Chrome,Desktop,Medium,Mixed_Ratings,Many_Reviews,Buyer
TS-022,V00831,Chrome,Desktop,Low,Mixed_Ratings,Many_Reviews,Buyer
TS-022,V00832,Chrome,Mobile,High,Mixed_Ratings,Many_Reviews,Buyer
TS-022,V00833,Chrome,Mobile,Medium,Mixed_Ratings,Many_Reviews,Buyer
TS-022,V00834,Chrome,Mobile,Low,Mixed_Ratings,Many_Reviews,Buyer
TS-022,V00835,Chrome,Tablet,High,Mixed_Ratings,Many_Reviews,Buyer
TS-022,V00836,Chrome,Tablet,Medium,Mixed_Ratings,Many_Reviews,Buyer
TS-022,V00837,Chrome,Tablet,Low,Mixed_Ratings,Many_Reviews,Buyer
TS-022,V00838,Firefox,Desktop,High,Mixed_Ratings,Many_Reviews,Buyer
TS-022,V00839,Firefox,Desktop,Medium,Mixed_Ratings,Many_Reviews,Buyer
TS-022,V00840,Firefox,Desktop,Low,Mixed_Ratings,Many_Reviews,Buyer
TS-022,V00841,Firefox,Mobile,High,Mixed_Ratings,Many_Reviews,Buyer
TS-022,V00842,Firefox,Mobile,Medium,Mixed_Ratings,Many_Reviews,Buyer
TS-022,V00843,Firefox,Mobile,Low,Mixed_Ratings,Many_Reviews,Buyer
TS-022,V00844,Firefox,Tablet,High,Mixed_Ratings,Many_Reviews,Buyer
TS-022,V00845,Firefox,Tablet,Medium,Mixed_Ratings,Many_Reviews,Buyer
TS-022,V00846,Firefox,Tablet,Low,Mixed_Ratings,Many_Reviews,Buyer
TS-022,V00847,Safari,Desktop,High,Mixed_Ratings,Many_Reviews,Buyer
TS-022,V00848,Safari,Desktop,Medium,Mixed_Ratings,Many_Reviews,Buyer
TS-022,V00849,Safari,Desktop,Low,Mixed_Ratings,Many_Reviews,Buyer
TS-022,V00850,Safari,Mobile,High,Mixed_Ratings,Many_Reviews,Buyer
TS-022,V00851,Safari,Mobile,Medium,Mixed_Ratings,Many_Reviews,Buyer
TS-022,V00852,Safari,Mobile,Low,Mixed_Ratings,Many_Reviews,Buyer
TS-022,V00853,Safari,Tablet,High,Mixed_Ratings,Many_Reviews,Buyer
TS-022,V00854,Safari,Tablet,Medium,Mixed_Ratings,Many_Reviews,Buyer
TS-022,V00855,Safari,Tablet,Low,Mixed_Ratings,Many_Reviews,Buyer
TS-022,V00856,Edge,Desktop,High,Mixed_Ratings,Many_Reviews,Buyer
TS-022,V00857,Edge,Desktop,Medium,Mixed_Ratings,Many_Reviews,Buyer
TS-022,V00858,Edge,Desktop,Low,Mixed_Ratings,Many_Reviews,Buyer
TS-022,V00859,Edge,Mobile,High,Mixed_Ratings,Many_Reviews,Buyer
TS-022,V00860,Edge,Mobile,Medium,Mixed_Ratings,Many_Reviews,Buyer
TS-022,V00861,Edge,Mobile,Low,Mixed_Ratings,Many_Reviews,Buyer
TS-022,V00862,Edge,Tablet,High,Mixed_Ratings,Many_Reviews,Buyer
TS-022,V00863,Edge,Tablet,Medium,Mixed_Ratings,Many_Reviews,Buyer
TS-022,V00864,Edge,Tablet,Low,Mixed_Ratings,Many_Reviews,Buyer
