Scenario_ID,Variant_ID,Browser,Device,Failure_Reason,Network_Speed,Payment_Method,Retry_Action,User_Type
TS-042,V00586,Firefox,Desktop,Insufficient_Funds,High,Debit_Card,Change_Method,Buyer
TS-042,V00587,Firefox,Desktop,Insufficient_Funds,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00588,Firefox,Desktop,Insufficient_Funds,Low,Debit_Card,Change_Method,Buyer
TS-042,V00589,Firefox,Mobile,Insufficient_Funds,High,Debit_Card,Change_Method,Buyer
TS-042,V00590,Firefox,Mobile,Insufficient_Funds,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00591,Firefox,Mobile,Insufficient_Funds,Low,Debit_Card,Change_Method,Buyer
TS-042,V00592,Firefox,Tablet,Insufficient_Funds,High,Debit_Card,Change_Method,Buyer
TS-042,V00593,Firefox,Tablet,Insufficient_Funds,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00594,Firefox,Tablet,Insufficient_Funds,Low,Debit_Card,Change_Method,Buyer
TS-042,V00595,Safari,Desktop,Insufficient_Funds,High,Debit_Card,Change_Method,Buyer
TS-042,V00596,Safari,Desktop,Insufficient_Funds,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00597,Safari,Desktop,Insufficient_Funds,Low,Debit_Card,Change_Method,Buyer
TS-042,V00598,Safari,Mobile,Insufficient_Funds,High,Debit_Card,Change_Method,Buyer
TS-042,V00599,Safari,Mobile,Insufficient_Funds,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00600,Safari,Mobile,Insufficient_Funds,Low,Debit_Card,Change_Method,Buyer
TS-042,V00601,Safari,Tablet,Insufficient_Funds,High,Debit_Card,Change_Method,Buyer
TS-042,V00602,Safari,Tablet,Insufficient_Funds,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00603,Safari,Tablet,Insufficient_Funds,Low,Debit_Card,Change_Method,Buyer
TS-042,V00604,Edge,Desktop,Insufficient_Funds,High,Debit_Card,Change_Method,Buyer
TS-042,V00605,Edge,Desktop,Insufficient_Funds,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00606,Edge,Desktop,Insufficient_Funds,Low,Debit_Card,Change_Method,Buyer
TS-042,V00607,Edge,Mobile,Insufficient_Funds,High,Debit_Card,Change_Method,Buyer
TS-042,V00608,Edge,Mobile,Insufficient_Funds,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00609,Edge,Mobile,Insufficient_Funds,Low,Debit_Card,Change_Method,Buyer
TS-042,V00610,Edge,Tablet,Insufficient_Funds,High,Debit_Card,Change_Method,Buyer
TS-042,V00611,Edge,Tablet,Insufficient_Funds,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00612,Edge,Tablet,Insufficient_Funds,Low,Debit_Card,Change_Method,Buyer
TS-042,V00613,Chrome,Desktop,Insufficient_Funds,High,Debit_Card,Cancel,Buyer
TS-042,V00614,Chrome,Desktop,Insufficient_Funds,Medium,Debit_Card,Cancel,Buyer
TS-042,V00615,Chrome,Desktop,Insufficient_Funds,Low,Debit_Card,Cancel,Buyer
TS-042,V00616,Chrome,Mobile,Insufficient_Funds,High,Debit_Card,Cancel,Buyer
TS-042,V00617,Chrome,Mobile,Insufficient_Funds,Medium,Debit_Card,Cancel,Buyer
TS-042,V00618,Chrome,Mobile,Insufficient_Funds,Low,Debit_Card,Cancel,Buyer
TS-042,V00619,Chrome,Tablet,Insufficient_Funds,High,Debit_Card,Cancel,Buyer
TS-042,V00620,Chrome,Tablet,Insufficient_Funds,Medium,Debit_Card,Cancel,Buyer
TS-042,V00621,Chrome,Tablet,Insufficient_Funds,Low,Debit_Card,Cancel,Buyer
TS-042,V00622,Firefox,Desktop,Insufficient_Funds,High,Debit_Card,Cancel,Buyer
TS-042,V00623,Firefox,Desktop,Insufficient_Funds,Medium,Debit_Card,Cancel,Buyer
TS-042,V00624,Firefox,Desktop,Insufficient_Funds,Low,Debit_Card,Cancel,Buyer
TS-042,V00625,Firefox,Mobile,Insufficient_Funds,High,Debit_Card,Cancel,Buyer
TS-042,V00626,Firefox,Mobile,Insufficient_Funds,Medium,Debit_Card,Cancel,Buyer
TS-042,V00627,Firefox,Mobile,Insufficient_Funds,Low,Debit_Card,Cancel,Buyer
TS-042,V00628,Firefox,Tablet,Insufficient_Funds,High,Debit_Card,Cancel,Buyer
TS-042,V00629,Firefox,Tablet,Insufficient_Funds,Medium,Debit_Card,Cancel,Buyer
TS-042,V00630,Firefox,Tablet,Insufficient_Funds,Low,Debit_Card,Cancel,Buyer
TS-042,V00631,Safari,Desktop,Insufficient_Funds,High,Debit_Card,Cancel,Buyer
TS-042,V00632,Safari,Desktop,Insufficient_Funds,Medium,Debit_Card,Cancel,Buyer
TS-042,V00633,Safari,Desktop,Insufficient_Funds,Low,Debit_Card,Cancel,Buyer
TS-042,V00634,Safari,Mobile,Insufficient_Funds,High,Debit_Card,Cancel,Buyer
TS-042,V00635,Safari,Mobile,Insufficient_Funds,Medium,Debit_Card,Cancel,Buyer
TS-042,V00636,Safari,Mobile,Insufficient_Funds,Low,Debit_Card,Cancel,Buyer
TS-042,V00637,Safari,Tablet,Insufficient_Funds,High,Debit_Card,Cancel,Buyer
TS-042,V00638,Safari,Tablet,Insufficient_Funds,Medium,Debit_Card,Cancel,Buyer
TS-042,V00639,Safari,Tablet,Insufficient_Funds,Low,Debit_Card,Cancel,Buyer
TS-042,V00640,Edge,Desktop,Insufficient_Funds,High,Debit_Card,Cancel,Buyer
TS-042,V00641,Edge,Desktop,Insufficient_Funds,Medium,Debit_Card,Cancel,Buyer
TS-042,V00642,Edge,Desktop,Insufficient_Funds,Low,Debit_Card,Cancel,Buyer
TS-042,V00643,Edge,Mobile,Insufficient_Funds,High,Debit_Card,Cancel,Buyer
TS-042,V00644,Edge,Mobile,Insufficient_Funds,Medium,Debit_Card,Cancel,Buyer
TS-042,V00645,Edge,Mobile,Insufficient_Funds,Low,Debit_Card,Cancel,Buyer
TS-042,V00646,Edge,Tablet,Insufficient_Funds,High,Debit_Card,Cancel,Buyer
TS-042,V00647,Edge,Tablet,Insufficient_Funds,Medium,Debit_Card,Cancel,Buyer
TS-042,V00648,Edge,Tablet,Insufficient_Funds,Low,Debit_Card,Cancel,Buyer
TS-042,V00649,Chrome,Desktop,Invalid_Card,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00650,Chrome,Desktop,Invalid_Card,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00651,Chrome,Desktop,Invalid_Card,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00652,Chrome,Mobile,Invalid_Card,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00653,Chrome,Mobile,Invalid_Card,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00654,Chrome,Mobile,Invalid_Card,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00655,Chrome,Tablet,Invalid_Card,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00656,Chrome,Tablet,Invalid_Card,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00657,Chrome,Tablet,Invalid_Card,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00658,Firefox,Desktop,Invalid_Card,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00659,Firefox,Desktop,Invalid_Card,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00660,Firefox,Desktop,Invalid_Card,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00661,Firefox,Mobile,Invalid_Card,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00662,Firefox,Mobile,Invalid_Card,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00663,Firefox,Mobile,Invalid_Card,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00664,Firefox,Tablet,Invalid_Card,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00665,Firefox,Tablet,Invalid_Card,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00666,Firefox,Tablet,Invalid_Card,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00667,Safari,Desktop,Invalid_Card,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00668,Safari,Desktop,Invalid_Card,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00669,Safari,Desktop,Invalid_Card,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00670,Safari,Mobile,Invalid_Card,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00671,Safari,Mobile,Invalid_Card,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00672,Safari,Mobile,Invalid_Card,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00673,Safari,Tablet,Invalid_Card,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00674,Safari,Tablet,Invalid_Card,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00675,Safari,Tablet,Invalid_Card,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00676,Edge,Desktop,Invalid_Card,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00677,Edge,Desktop,Invalid_Card,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00678,Edge,Desktop,Invalid_Card,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00679,Edge,Mobile,Invalid_Card,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00680,Edge,Mobile,Invalid_Card,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00681,Edge,Mobile,Invalid_Card,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00682,Edge,Tablet,Invalid_Card,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00683,Edge,Tablet,Invalid_Card,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00684,Edge,Tablet,Invalid_Card,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00685,Chrome,Desktop,Invalid_Card,High,Debit_Card,Change_Method,Buyer
TS-042,V00686,Chrome,Desktop,Invalid_Card,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00687,Chrome,Desktop,Invalid_Card,Low,Debit_Card,Change_Method,Buyer
TS-042,V00688,Chrome,Mobile,Invalid_Card,High,Debit_Card,Change_Method,Buyer
TS-042,V00689,Chrome,Mobile,Invalid_Card,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00690,Chrome,Mobile,Invalid_Card,Low,Debit_Card,Change_Method,Buyer
TS-042,V00691,Chrome,Tablet,Invalid_Card,High,Debit_Card,Change_Method,Buyer
TS-042,V00692,Chrome,Tablet,Invalid_Card,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00693,Chrome,Tablet,Invalid_Card,Low,Debit_Card,Change_Method,Buyer
TS-042,V00694,Firefox,Desktop,Invalid_Card,High,Debit_Card,Change_Method,Buyer
TS-042,V00695,Firefox,Desktop,Invalid_Card,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00696,Firefox,Desktop,Invalid_Card,Low,Debit_Card,Change_Method,Buyer
TS-042,V00697,Firefox,Mobile,Invalid_Card,High,Debit_Card,Change_Method,Buyer
TS-042,V00698,Firefox,Mobile,Invalid_Card,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00699,Firefox,Mobile,Invalid_Card,Low,Debit_Card,Change_Method,Buyer
TS-042,V00700,Firefox,Tablet,Invalid_Card,High,Debit_Card,Change_Method,Buyer
TS-042,V00701,Firefox,Tablet,Invalid_Card,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00702,Firefox,Tablet,Invalid_Card,Low,Debit_Card,Change_Method,Buyer
TS-042,V00703,Safari,Desktop,Invalid_Card,High,Debit_Card,Change_Method,Buyer
TS-042,V00704,Safari,Desktop,Invalid_Card,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00705,Safari,Desktop,Invalid_Card,Low,Debit_Card,Change_Method,Buyer
TS-042,V00706,Safari,Mobile,Invalid_Card,High,Debit_Card,Change_Method,Buyer
TS-042,V00707,Safari,Mobile,Invalid_Card,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00708,Safari,Mobile,Invalid_Card,Low,Debit_Card,Change_Method,Buyer
TS-042,V00709,Safari,Tablet,Invalid_Card,High,Debit_Card,Change_Method,Buyer
TS-042,V00710,Safari,Tablet,Invalid_Card,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00711,Safari,Tablet,Invalid_Card,Low,Debit_Card,Change_Method,Buyer
TS-042,V00712,Edge,Desktop,Invalid_Card,High,Debit_Card,Change_Method,Buyer
TS-042,V00713,Edge,Desktop,Invalid_Card,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00714,Edge,Desktop,Invalid_Card,Low,Debit_Card,Change_Method,Buyer
TS-042,V00715,Edge,Mobile,Invalid_Card,High,Debit_Card,Change_Method,Buyer
TS-042,V00716,Edge,Mobile,Invalid_Card,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00717,Edge,Mobile,Invalid_Card,Low,Debit_Card,Change_Method,Buyer
TS-042,V00718,Edge,Tablet,Invalid_Card,High,Debit_Card,Change_Method,Buyer
TS-042,V00719,Edge,Tablet,Invalid_Card,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00720,Edge,Tablet,Invalid_Card,Low,Debit_Card,Change_Method,Buyer
TS-042,V00721,Chrome,Desktop,Invalid_Card,High,Debit_Card,Cancel,Buyer
TS-042,V00722,Chrome,Desktop,Invalid_Card,Medium,Debit_Card,Cancel,Buyer
TS-042,V00723,Chrome,Desktop,Invalid_Card,Low,Debit_Card,Cancel,Buyer
TS-042,V00724,Chrome,Mobile,Invalid_Card,High,Debit_Card,Cancel,Buyer
TS-042,V00725,Chrome,Mobile,Invalid_Card,Medium,Debit_Card,Cancel,Buyer
TS-042,V00726,Chrome,Mobile,Invalid_Card,Low,Debit_Card,Cancel,Buyer
TS-042,V00727,Chrome,Tablet,Invalid_Card,High,Debit_Card,Cancel,Buyer
TS-042,V00728,Chrome,Tablet,Invalid_Card,Medium,Debit_Card,Cancel,Buyer
TS-042,V00729,Chrome,Tablet,Invalid_Card,Low,Debit_Card,Cancel,Buyer
TS-042,V00730,Firefox,Desktop,Invalid_Card,High,Debit_Card,Cancel,Buyer
TS-042,V00731,Firefox,Desktop,Invalid_Card,Medium,Debit_Card,Cancel,Buyer
TS-042,V00732,Firefox,Desktop,Invalid_Card,Low,Debit_Card,Cancel,Buyer
TS-042,V00733,Firefox,Mobile,Invalid_Card,High,Debit_Card,Cancel,Buyer
TS-042,V00734,Firefox,Mobile,Invalid_Card,Medium,Debit_Card,Cancel,Buyer
TS-042,V00735,Firefox,Mobile,Invalid_Card,Low,Debit_Card,Cancel,Buyer
TS-042,V00736,Firefox,Tablet,Invalid_Card,High,Debit_Card,Cancel,Buyer
TS-042,V00737,Firefox,Tablet,Invalid_Card,Medium,Debit_Card,Cancel,Buyer
TS-042,V00738,Firefox,Tablet,Invalid_Card,Low,Debit_Card,Cancel,Buyer
TS-042,V00739,Safari,Desktop,Invalid_Card,High,Debit_Card,Cancel,Buyer
TS-042,V00740,Safari,Desktop,Invalid_Card,Medium,Debit_Card,Cancel,Buyer
TS-042,V00741,Safari,Desktop,Invalid_Card,Low,Debit_Card,Cancel,Buyer
TS-042,V00742,Safari,Mobile,Invalid_Card,High,Debit_Card,Cancel,Buyer
TS-042,V00743,Safari,Mobile,Invalid_Card,Medium,Debit_Card,Cancel,Buyer
TS-042,V00744,Safari,Mobile,Invalid_Card,Low,Debit_Card,Cancel,Buyer
TS-042,V00745,Safari,Tablet,Invalid_Card,High,Debit_Card,Cancel,Buyer
TS-042,V00746,Safari,Tablet,Invalid_Card,Medium,Debit_Card,Cancel,Buyer
TS-042,V00747,Safari,Tablet,Invalid_Card,Low,Debit_Card,Cancel,Buyer
TS-042,V00748,Edge,Desktop,Invalid_Card,High,Debit_Card,Cancel,Buyer
TS-042,V00749,Edge,Desktop,Invalid_Card,Medium,Debit_Card,Cancel,Buyer
TS-042,V00750,Edge,Desktop,Invalid_Card,Low,Debit_Card,Cancel,Buyer
TS-042,V00751,Edge,Mobile,Invalid_Card,High,Debit_Card,Cancel,Buyer
TS-042,V00752,Edge,Mobile,Invalid_Card,Medium,Debit_Card,Cancel,Buyer
TS-042,V00753,Edge,Mobile,Invalid_Card,Low,Debit_Card,Cancel,Buyer
TS-042,V00754,Edge,Tablet,Invalid_Card,High,Debit_Card,Cancel,Buyer
TS-042,V00755,Edge,Tablet,Invalid_Card,Medium,Debit_Card,Cancel,Buyer
TS-042,V00756,Edge,Tablet,Invalid_Card,Low,Debit_Card,Cancel,Buyer
TS-042,V00757,Chrome,Desktop,Declined,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00758,Chrome,Desktop,Declined,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00759,Chrome,Desktop,Declined,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00760,Chrome,Mobile,Declined,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00761,Chrome,Mobile,Declined,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00762,Chrome,Mobile,Declined,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00763,Chrome,Tablet,Declined,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00764,Chrome,Tablet,Declined,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00765,Chrome,Tablet,Declined,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00766,Firefox,Desktop,Declined,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00767,Firefox,Desktop,Declined,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00768,Firefox,Desktop,Declined,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00769,Firefox,Mobile,Declined,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00770,Firefox,Mobile,Declined,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00771,Firefox,Mobile,Declined,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00772,Firefox,Tablet,Declined,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00773,Firefox,Tablet,Declined,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00774,Firefox,Tablet,Declined,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00775,Safari,Desktop,Declined,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00776,Safari,Desktop,Declined,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00777,Safari,Desktop,Declined,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00778,Safari,Mobile,Declined,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00779,Safari,Mobile,Declined,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00780,Safari,Mobile,Declined,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00781,Safari,Tablet,Declined,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00782,Safari,Tablet,Declined,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00783,Safari,Tablet,Declined,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00784,Edge,Desktop,Declined,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00785,Edge,Desktop,Declined,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00786,Edge,Desktop,Declined,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00787,Edge,Mobile,Declined,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00788,Edge,Mobile,Declined,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00789,Edge,Mobile,Declined,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00790,Edge,Tablet,Declined,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00791,Edge,Tablet,Declined,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00792,Edge,Tablet,Declined,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00793,Chrome,Desktop,Declined,High,Debit_Card,Change_Method,Buyer
TS-042,V00794,Chrome,Desktop,Declined,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00795,Chrome,Desktop,Declined,Low,Debit_Card,Change_Method,Buyer
TS-042,V00796,Chrome,Mobile,Declined,High,Debit_Card,Change_Method,Buyer
TS-042,V00797,Chrome,Mobile,Declined,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00798,Chrome,Mobile,Declined,Low,Debit_Card,Change_Method,Buyer
TS-042,V00799,Chrome,Tablet,Declined,High,Debit_Card,Change_Method,Buyer
TS-042,V00800,Chrome,Tablet,Declined,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00801,Chrome,Tablet,Declined,Low,Debit_Card,Change_Method,Buyer
TS-042,V00802,Firefox,Desktop,Declined,High,Debit_Card,Change_Method,Buyer
TS-042,V00803,Firefox,Desktop,Declined,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00804,Firefox,Desktop,Declined,Low,Debit_Card,Change_Method,Buyer
TS-042,V00805,Firefox,Mobile,Declined,High,Debit_Card,Change_Method,Buyer
TS-042,V00806,Firefox,Mobile,Declined,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00807,Firefox,Mobile,Declined,Low,Debit_Card,Change_Method,Buyer
TS-042,V00808,Firefox,Tablet,Declined,High,Debit_Card,Change_Method,Buyer
TS-042,V00809,Firefox,Tablet,Declined,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00810,Firefox,Tablet,Declined,Low,Debit_Card,Change_Method,Buyer
TS-042,V00811,Safari,Desktop,Declined,High,Debit_Card,Change_Method,Buyer
TS-042,V00812,Safari,Desktop,Declined,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00813,Safari,Desktop,Declined,Low,Debit_Card,Change_Method,Buyer
TS-042,V00814,Safari,Mobile,Declined,High,Debit_Card,Change_Method,Buyer
TS-042,V00815,Safari,Mobile,Declined,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00816,Safari,Mobile,Declined,Low,Debit_Card,Change_Method,Buyer
TS-042,V00817,Safari,Tablet,Declined,High,Debit_Card,Change_Method,Buyer
TS-042,V00818,Safari,Tablet,Declined,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00819,Safari,Tablet,Declined,Low,Debit_Card,Change_Method,Buyer
TS-042,V00820,Edge,Desktop,Declined,High,Debit_Card,Change_Method,Buyer
TS-042,V00821,Edge,Desktop,Declined,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00822,Edge,Desktop,Declined,Low,Debit_Card,Change_Method,Buyer
TS-042,V00823,Edge,Mobile,Declined,High,Debit_Card,Change_Method,Buyer
TS-042,V00824,Edge,Mobile,Declined,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00825,Edge,Mobile,Declined,Low,Debit_Card,Change_Method,Buyer
TS-042,V00826,Edge,Tablet,Declined,High,Debit_Card,Change_Method,Buyer
TS-042,V00827,Edge,Tablet,Declined,Medium,Debit_Card,Change_Method,Buyer
TS-042,V00828,Edge,Tablet,Declined,Low,Debit_Card,Change_Method,Buyer
TS-042,V00829,Chrome,Desktop,Declined,High,Debit_Card,Cancel,Buyer
TS-042,V00830,Chrome,Desktop,Declined,Medium,Debit_Card,Cancel,Buyer
TS-042,V00831,Chrome,Desktop,Declined,Low,Debit_Card,Cancel,Buyer
TS-042,V00832,Chrome,Mobile,Declined,High,Debit_Card,Cancel,Buyer
TS-042,V00833,Chrome,Mobile,Declined,Medium,Debit_Card,Cancel,Buyer
TS-042,V00834,Chrome,Mobile,Declined,Low,Debit_Card,Cancel,Buyer
TS-042,V00835,Chrome,Tablet,Declined,High,Debit_Card,Cancel,Buyer
TS-042,V00836,Chrome,Tablet,Declined,Medium,Debit_Card,Cancel,Buyer
TS-042,V00837,Chrome,Tablet,Declined,Low,Debit_Card,Cancel,Buyer
TS-042,V00838,Firefox,Desktop,Declined,High,Debit_Card,Cancel,Buyer
TS-042,V00839,Firefox,Desktop,Declined,Medium,Debit_Card,Cancel,Buyer
TS-042,V00840,Firefox,Desktop,Declined,Low,Debit_Card,Cancel,Buyer
TS-042,V00841,Firefox,Mobile,Declined,High,Debit_Card,Cancel,Buyer
TS-042,V00842,Firefox,Mobile,Declined,Medium,Debit_Card,Cancel,Buyer
TS-042,V00843,Firefox,Mobile,Declined,Low,Debit_Card,Cancel,Buyer
TS-042,V00844,Firefox,Tablet,Declined,High,Debit_Card,Cancel,Buyer
TS-042,V00845,Firefox,Tablet,Declined,Medium,Debit_Card,Cancel,Buyer
TS-042,V00846,Firefox,Tablet,Declined,Low,Debit_Card,Cancel,Buyer
TS-042,V00847,Safari,Desktop,Declined,High,Debit_Card,Cancel,Buyer
TS-042,V00848,Safari,Desktop,Declined,Medium,Debit_Card,Cancel,Buyer
TS-042,V00849,Safari,Desktop,Declined,Low,Debit_Card,Cancel,Buyer
TS-042,V00850,Safari,Mobile,Declined,High,Debit_Card,Cancel,Buyer
TS-042,V00851,Safari,Mobile,Declined,Medium,Debit_Card,Cancel,Buyer
TS-042,V00852,Safari,Mobile,Declined,Low,Debit_Card,Cancel,Buyer
TS-042,V00853,Safari,Tablet,Declined,High,Debit_Card,Cancel,Buyer
TS-042,V00854,Safari,Tablet,Declined,Medium,Debit_Card,Cancel,Buyer
TS-042,V00855,Safari,Tablet,Declined,Low,Debit_Card,Cancel,Buyer
TS-042,V00856,Edge,Desktop,Declined,High,Debit_Card,Cancel,Buyer
TS-042,V00857,Edge,Desktop,Declined,Medium,Debit_Card,Cancel,Buyer
TS-042,V00858,Edge,Desktop,Declined,Low,Debit_Card,Cancel,Buyer
TS-042,V00859,Edge,Mobile,Declined,High,Debit_Card,Cancel,Buyer
TS-042,V00860,Edge,Mobile,Declined,Medium,Debit_Card,Cancel,Buyer
TS-042,V00861,Edge,Mobile,Declined,Low,Debit_Card,Cancel,Buyer
TS-042,V00862,Edge,Tablet,Declined,High,Debit_Card,Cancel,Buyer
TS-042,V00863,Edge,Tablet,Declined,Medium,Debit_Card,Cancel,Buyer
TS-042,V00864,Edge,Tablet,Declined,Low,Debit_Card,Cancel,Buyer
TS-042,V00865,Chrome,Desktop,Timeout,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00866,Chrome,Desktop,Timeout,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00867,Chrome,Desktop,Timeout,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00868,Chrome,Mobile,Timeout,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00869,Chrome,Mobile,Timeout,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00870,Chrome,Mobile,Timeout,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00871,Chrome,Tablet,Timeout,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00872,Chrome,Tablet,Timeout,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00873,Chrome,Tablet,Timeout,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00874,Firefox,Desktop,Timeout,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00875,Firefox,Desktop,Timeout,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00876,Firefox,Desktop,Timeout,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00877,Firefox,Mobile,Timeout,High,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00878,Firefox,Mobile,Timeout,Medium,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00879,Firefox,Mobile,Timeout,Low,Debit_Card,Retry_Same_Method,Buyer
TS-042,V00880,Firefox,Tablet,Timeout,High,Debit_Card,Retry_Same_Method,Buyer
