Scenario_ID,Variant_ID,Browser,Device,Field_Values,Input_Validity,Network_Speed,User_Type
TS-001,V00715,Edge,Mobile,Missing_Password,Invalid,High,Visitor
TS-001,V00716,Edge,Mobile,Missing_Password,Invalid,Medium,Visitor
TS-001,V00717,Edge,Mobile,Missing_Password,Invalid,Low,Visitor
TS-001,V00718,Edge,Tablet,Missing_Password,Invalid,High,Visitor
TS-001,V00719,Edge,Tablet,Missing_Password,Invalid,Medium,Visitor
TS-001,V00720,Edge,Tablet,Missing_Password,Invalid,Low,Visitor
TS-001,V00721,Chrome,Desktop,Weak_Password,Invalid,High,Visitor
TS-001,V00722,Chrome,Desktop,Weak_Password,Invalid,Medium,Visitor
TS-001,V00723,Chrome,Desktop,Weak_Password,Invalid,Low,Visitor
TS-001,V00724,Chrome,Mobile,Weak_Password,Invalid,High,Visitor
TS-001,V00725,Chrome,Mobile,Weak_Password,Invalid,Medium,Visitor
TS-001,V00726,Chrome,Mobile,Weak_Password,Invalid,Low,Visitor
TS-001,V00727,Chrome,Tablet,Weak_Password,Invalid,High,Visitor
TS-001,V00728,Chrome,Tablet,Weak_Password,Invalid,Medium,Visitor
TS-001,V00729,Chrome,Tablet,Weak_Password,Invalid,Low,Visitor
TS-001,V00730,Firefox,Desktop,Weak_Password,Invalid,High,Visitor
TS-001,V00731,Firefox,Desktop,Weak_Password,Invalid,Medium,Visitor
TS-001,V00732,Firefox,Desktop,Weak_Password,Invalid,Low,Visitor
TS-001,V00733,Firefox,Mobile,Weak_Password,Invalid,High,Visitor
TS-001,V00734,Firefox,Mobile,Weak_Password,Invalid,Medium,Visitor
TS-001,V00735,Firefox,Mobile,Weak_Password,Invalid,Low,Visitor
TS-001,V00736,Firefox,Tablet,Weak_Password,Invalid,High,Visitor
TS-001,V00737,Firefox,Tablet,Weak_Password,Invalid,Medium,Visitor
TS-001,V00738,Firefox,Tablet,Weak_Password,Invalid,Low,Visitor
TS-001,V00739,Safari,Desktop,Weak_Password,Invalid,High,Visitor
TS-001,V00740,Safari,Desktop,Weak_Password,Invalid,Medium,Visitor
TS-001,V00741,Safari,Desktop,Weak_Password,Invalid,Low,Visitor
TS-001,V00742,Safari,Mobile,Weak_Password,Invalid,High,Visitor
TS-001,V00743,Safari,Mobile,Weak_Password,Invalid,Medium,Visitor
TS-001,V00744,Safari,Mobile,Weak_Password,Invalid,Low,Visitor
TS-001,V00745,Safari,Tablet,Weak_Password,Invalid,High,Visitor
TS-001,V00746,Safari,Tablet,Weak_Password,Invalid,Medium,Visitor
TS-001,V00747,Safari,Tablet,Weak_Password,Invalid,Low,Visitor
TS-001,V00748,Edge,Desktop,Weak_Password,Invalid,High,Visitor
TS-001,V00749,Edge,Desktop,Weak_Password,Invalid,Medium,Visitor
TS-001,V00750,Edge,Desktop,Weak_Password,Invalid,Low,Visitor
TS-001,V00751,Edge,Mobile,Weak_Password,Invalid,High,Visitor
TS-001,V00752,Edge,Mobile,Weak_Password,Invalid,Medium,Visitor
TS-001,V00753,Edge,Mobile,Weak_Password,Invalid,Low,Visitor
TS-001,V00754,Edge,Tablet,Weak_Password,Invalid,High,Visitor
TS-001,V00755,Edge,Tablet,Weak_Password,Invalid,Medium,Visitor
TS-001,V00756,Edge,Tablet,Weak_Password,Invalid,Low,Visitor
TS-001,V00757,Chrome,Desktop,Password_Mismatch,Invalid,High,Visitor
TS-001,V00758,Chrome,Desktop,Password_Mismatch,Invalid,Medium,Visitor
TS-001,V00759,Chrome,Desktop,Password_Mismatch,Invalid,Low,Visitor
TS-001,V00760,Chrome,Mobile,Password_Mismatch,Invalid,High,Visitor
TS-001,V00761,Chrome,Mobile,Password_Mismatch,Invalid,Medium,Visitor
TS-001,V00762,Chrome,Mobile,Password_Mismatch,Invalid,Low,Visitor
TS-001,V00763,Chrome,Tablet,Password_Mismatch,Invalid,High,Visitor
TS-001,V00764,Chrome,Tablet,Password_Mismatch,Invalid,Medium,Visitor
TS-001,V00765,Chrome,Tablet,Password_Mismatch,Invalid,Low,Visitor
TS-001,V00766,Firefox,Desktop,Password_Mismatch,Invalid,High,Visitor
TS-001,V00767,Firefox,Desktop,Password_Mismatch,Invalid,Medium,Visitor
TS-001,V00768,Firefox,Desktop,Password_Mismatch,Invalid,Low,Visitor
TS-001,V00769,Firefox,Mobile,Password_Mismatch,Invalid,High,Visitor
TS-001,V00770,Firefox,Mobile,Password_Mismatch,Invalid,Medium,Visitor
TS-001,V00771,Firefox,Mobile,Password_Mismatch,Invalid,Low,Visitor
TS-001,V00772,Firefox,Tablet,Password_Mismatch,Invalid,High,Visitor
TS-001,V00773,Firefox,Tablet,Password_Mismatch,Invalid,Medium,Visitor
TS-001,V00774,Firefox,Tablet,Password_Mismatch,Invalid,Low,Visitor
TS-001,V00775,Safari,Desktop,Password_Mismatch,Invalid,High,Visitor
TS-001,V00776,Safari,Desktop,Password_Mismatch,Invalid,Medium,Visitor
TS-001,V00777,Safari,Desktop,Password_Mismatch,Invalid,Low,Visitor
TS-001,V00778,Safari,Mobile,Password_Mismatch,Invalid,High,Visitor
TS-001,V00779,Safari,Mobile,Password_Mismatch,Invalid,Medium,Visitor
TS-001,V00780,Safari,Mobile,Password_Mismatch,Invalid,Low,Visitor
TS-001,V00781,Safari,Tablet,Password_Mismatch,Invalid,High,Visitor
TS-001,V00782,Safari,Tablet,Password_Mismatch,Invalid,Medium,Visitor
TS-001,V00783,Safari,Tablet,Password_Mismatch,Invalid,Low,Visitor
TS-001,V00784,Edge,Desktop,Password_Mismatch,Invalid,High,Visitor
TS-001,V00785,Edge,Desktop,Password_Mismatch,Invalid,Medium,Visitor
TS-001,V00786,Edge,Desktop,Password_Mismatch,Invalid,Low,Visitor
TS-001,V00787,Edge,Mobile,Password_Mismatch,Invalid,High,Visitor
TS-001,V00788,Edge,Mobile,Password_Mismatch,Invalid,Medium,Visitor
TS-001,V00789,Edge,Mobile,Password_Mismatch,Invalid,Low,Visitor
TS-001,V00790,Edge,Tablet,Password_Mismatch,Invalid,High,Visitor
TS-001,V00791,Edge,Tablet,Password_Mismatch,Invalid,Medium,Visitor
TS-001,V00792,Edge,Tablet,Password_Mismatch,Invalid,Low,Visitor
TS-001,V00793,Chrome,Desktop,Terms_Not_Accepted,Invalid,High,Visitor
TS-001,V00794,Chrome,Desktop,Terms_Not_Accepted,Invalid,Medium,Visitor
TS-001,V00795,Chrome,Desktop,Terms_Not_Accepted,Invalid,Low,Visitor
TS-001,V00796,Chrome,Mobile,Terms_Not_Accepted,Invalid,High,Visitor
TS-001,V00797,Chrome,Mobile,Terms_Not_Accepted,Invalid,Medium,Visitor
TS-001,V00798,Chrome,Mobile,Terms_Not_Accepted,Invalid,Low,Visitor
TS-001,V00799,Chrome,Tablet,Terms_Not_Accepted,Invalid,High,Visitor
TS-001,V00800,Chrome,Tablet,Terms_Not_Accepted,Invalid,Medium,Visitor
TS-001,V00801,Chrome,Tablet,Terms_Not_Accepted,Invalid,Low,Visitor
TS-001,V00802,Firefox,Desktop,Terms_Not_Accepted,Invalid,High,Visitor
TS-001,V00803,Firefox,Desktop,Terms_Not_Accepted,Invalid,Medium,Visitor
TS-001,V00804,Firefox,Desktop,Terms_Not_Accepted,Invalid,Low,Visitor
TS-001,V00805,Firefox,Mobile,Terms_Not_Accepted,Invalid,High,Visitor
TS-001,V00806,Firefox,Mobile,Terms_Not_Accepted,Invalid,Medium,Visitor
TS-001,V00807,Firefox,Mobile,Terms_Not_Accepted,Invalid,Low,Visitor
TS-001,V00808,Firefox,Tablet,Terms_Not_Accepted,Invalid,High,Visitor
TS-001,V00809,Firefox,Tablet,Terms_Not_Accepted,Invalid,Medium,Visitor
TS-001,V00810,Firefox,Tablet,Terms_Not_Accepted,Invalid,Low,Visitor
TS-001,V00811,Safari,Desktop,Terms_Not_Accepted,Invalid,High,Visitor
TS-001,V00812,Safari,Desktop,Terms_Not_Accepted,Invalid,Medium,Visitor
TS-001,V00813,Safari,Desktop,Terms_Not_Accepted,Invalid,Low,Visitor
TS-001,V00814,Safari,Mobile,Terms_Not_Accepted,Invalid,High,Visitor
TS-001,V00815,Safari,Mobile,Terms_Not_Accepted,Invalid,Medium,Visitor
TS-001,V00816,Safari,Mobile,Terms_Not_Accepted,Invalid,Low,Visitor
TS-001,V00817,Safari,Tablet,Terms_Not_Accepted,Invalid,High,Visitor
TS-001,V00818,Safari,Tablet,Terms_Not_Accepted,Invalid,Medium,Visitor
TS-001,V00819,Safari,Tablet,Terms_Not_Accepted,Invalid,Low,Visitor
TS-001,V00820,Edge,Desktop,Terms_Not_Accepted,Invalid,High,Visitor
TS-001,V00821,Edge,Desktop,Terms_Not_Accepted,Invalid,Medium,Visitor
TS-001,V00822,Edge,Desktop,Terms_Not_Accepted,Invalid,Low,Visitor
TS-001,V00823,Edge,Mobile,Terms_Not_Accepted,Invalid,High,Visitor
TS-001,V00824,Edge,Mobile,Terms_Not_Accepted,Invalid,Medium,Visitor
TS-001,V00825,Edge,Mobile,Terms_Not_Accepted,Invalid,Low,Visitor
TS-001,V00826,Edge,Tablet,Terms_Not_Accepted,Invalid,High,Visitor
TS-001,V00827,Edge,Tablet,Terms_Not_Accepted,Invalid,Medium,Visitor
TS-001,V00828,Edge,Tablet,Terms_Not_Accepted,Invalid,Low,Visitor
TS-001,V00829,Chrome,Desktop,Duplicate_Email,Invalid,High,Visitor
TS-001,V00830,Chrome,Desktop,Duplicate_Email,Invalid,Medium,Visitor
TS-001,V00831,Chrome,Desktop,Duplicate_Email,Invalid,Low,Visitor
TS-001,V00832,Chrome,Mobile,Duplicate_Email,Invalid,High,Visitor
TS-001,V00833,Chrome,Mobile,Duplicate_Email,Invalid,Medium,Visitor
TS-001,V00834,Chrome,Mobile,Duplicate_Email,Invalid,Low,Visitor
TS-001,V00835,Chrome,Tablet,Duplicate_Email,Invalid,High,Visitor
TS-001,V00836,Chrome,Tablet,Duplicate_Email,Invalid,Medium,Visitor
TS-001,V00837,Chrome,Tablet,Duplicate_Email,Invalid,Low,Visitor
TS-001,V00838,Firefox,Desktop,Duplicate_Email,Invalid,High,Visitor
TS-001,V00839,Firefox,Desktop,Duplicate_Email,Invalid,Medium,Visitor
TS-001,V00840,Firefox,Desktop,Duplicate_Email,Invalid,Low,Visitor
TS-001,V00841,Firefox,Mobile,Duplicate_Email,Invalid,High,Visitor
TS-001,V00842,Firefox,Mobile,Duplicate_Email,Invalid,Medium,Visitor
TS-001,V00843,Firefox,Mobile,Duplicate_Email,Invalid,Low,Visitor
TS-001,V00844,Firefox,Tablet,Duplicate_Email,Invalid,High,Visitor
TS-001,V00845,Firefox,Tablet,Duplicate_Email,Invalid,Medium,Visitor
TS-001,V00846,Firefox,Tablet,Duplicate_Email,Invalid,Low,Visitor
TS-001,V00847,Safari,Desktop,Duplicate_Email,Invalid,High,Visitor
TS-001,V00848,Safari,Desktop,Duplicate_Email,Invalid,Medium,Visitor
TS-001,V00849,Safari,Desktop,Duplicate_Email,Invalid,Low,Visitor
TS-001,V00850,Safari,Mobile,Duplicate_Email,Invalid,High,Visitor
TS-001,V00851,Safari,Mobile,Duplicate_Email,Invalid,Medium,Visitor
TS-001,V00852,Safari,Mobile,Duplicate_Email,Invalid,Low,Visitor
TS-001,V00853,Safari,Tablet,Duplicate_Email,Invalid,High,Visitor
TS-001,V00854,Safari,Tablet,Duplicate_Email,Invalid,Medium,Visitor
TS-001,V00855,Safari,Tablet,Duplicate_Email,Invalid,Low,Visitor
TS-001,V00856,Edge,Desktop,Duplicate_Email,Invalid,High,Visitor
TS-001,V00857,Edge,Desktop,Duplicate_Email,Invalid,Medium,Visitor
TS-001,V00858,Edge,Desktop,Duplicate_Email,Invalid,Low,Visitor
TS-001,V00859,Edge,Mobile,Duplicate_Email,Invalid,High,Visitor
TS-001,V00860,Edge,Mobile,Duplicate_Email,Invalid,Medium,Visitor
TS-001,V00861,Edge,Mobile,Duplicate_Email,Invalid,Low,Visitor
TS-001,V00862,Edge,Tablet,Duplicate_Email,Invalid,High,Visitor
TS-001,V00863,Edge,Tablet,Duplicate_Email,Invalid,Medium,Visitor
TS-001,V00864,Edge,Tablet,Duplicate_Email,Invalid,Low,Visitor
